TimeDelta,Length,Port,Protocol,Length,Info
0.000145,109,34572,TCP,109,61214  >  34572 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1054,TCP,109,61214  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,8254,TCP,109,61214  >  8254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,34572,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  34572 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1054,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,8254,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,1864,TCP,109,61214  >  1864 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,32780,TCP,109,61214  >  32780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,1864,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1864 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,32780,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  32780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000215,109,903,TCP,109,61214  >  903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1301,TCP,109,61214  >  1301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,903,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,1301,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000381,109,9290,TCP,109,61214  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2009,TCP,109,61214  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,9290,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,2009,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,15004,TCP,109,61214  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,19801,TCP,109,61214  >  19801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,1050,TCP,109,61214  >  1050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,17877,TCP,109,61214  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,15004,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,19801,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  19801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1050,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,17877,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,1201,TCP,109,61214  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,42,TCP,109,61214  >  42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,61214,TCP,103,"34572  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"1054  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"8254  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"1864  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"32780  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"903  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000214,103,61214,TCP,103,"1301  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"9290  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000235,103,61214,TCP,103,"2009  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000234,103,61214,TCP,103,"15004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000234,103,61214,TCP,103,"19801  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000404,103,61214,TCP,103,"17877  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,61214,TCP,103,"1050  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,109,1201,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,42,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,61214,TCP,103,"34572  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1054  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"8254  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1864  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,61214,TCP,103,"32780  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"903  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1301  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"9290  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"2009  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"15004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,61214,TCP,103,"19801  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,61214,TCP,103,"17877  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1050  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,61214,TCP,103,"1201  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000223,103,61214,TCP,103,"42  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000142,109,82,TCP,109,61214  >  82 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,30951,TCP,109,61214  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,888,TCP,109,61214  >  888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,3211,TCP,109,61214  >  3211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,1700,TCP,109,61214  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2701,TCP,109,61214  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,3001,TCP,109,61214  >  3001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,705,TCP,109,61214  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1216,TCP,109,61214  >  1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,61214,TCP,103,"1201  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,109,82,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  82 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000071,103,61214,TCP,103,"42  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,109,30951,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000341,109,888,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000074,109,3211,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3211 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1700,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000071,109,2701,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,3001,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,705,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  705 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,1216,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,10082,TCP,109,61214  >  10082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,3918,TCP,109,61214  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,10082,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  10082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,3918,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,2049,TCP,109,61214  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,7999,TCP,109,61214  >  7999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,14238,TCP,109,61214  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,7999,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  7999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,14238,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,61214,TCP,103,"82  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"30951  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000296,103,61214,TCP,103,"888  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000221,103,61214,TCP,103,"3211  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"1700  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000213,103,61214,TCP,103,"2701  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"3001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000221,103,61214,TCP,103,"1216  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"705  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000233,103,61214,TCP,103,"10082  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000229,103,61214,TCP,103,"3918  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,61214,TCP,103,"82  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"30951  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"888  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"3211  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,61214,TCP,103,"1700  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000158,103,61214,TCP,103,"2701  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"3001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,61214,TCP,103,"1216  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,103,61214,TCP,103,"705  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"10082  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"3918  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000479,109,6106,TCP,109,61214  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,636,TCP,109,61214  >  636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,2393,TCP,109,61214  >  2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,255,TCP,109,61214  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,6106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,6025,TCP,109,61214  >  6025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,808,TCP,109,61214  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,6106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,636,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,2393,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,255,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,6025,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,808,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  808 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,3301,TCP,109,61214  >  3301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1058,TCP,109,61214  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3301,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1058,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,5120,TCP,109,61214  >  5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3031,TCP,109,61214  >  3031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,9001,TCP,109,61214  >  9001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,5120,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,3031,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,3031,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,9001,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  9001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,103,61214,TCP,103,"2049  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"7999  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"14238  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000071,109,1110,TCP,109,61214  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,61214,TCP,103,"2049  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,1110,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,103,61214,TCP,103,"7999  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000301,109,8021,TCP,109,61214  >  8021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000161,109,8045,TCP,109,61214  >  8045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000159,109,6567,TCP,109,61214  >  6567 [SYN] Seq=0 Win=1024 Len=2 MSS=1460
0.000157,109,8045,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000235,103,61214,TCP,103,"14238  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000078,103,61214,TCP,103,"14238  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000158,103,61214,TCP,103,"6106  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000235,103,61214,TCP,103,"636  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000243,103,61214,TCP,103,"2393  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000237,103,61214,TCP,103,"255  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000547,103,61214,TCP,103,"6025  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,61214,TCP,103,"808  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"3301  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"1058  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,61214,TCP,103,"5120  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"3031  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"9001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"1110  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"8021  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"8045  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"14238  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"6106  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"636  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"2393  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"255  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"6025  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,61214,TCP,103,"808  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"3301  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"1058  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,103,61214,TCP,103,"5120  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"3031  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"9001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1110  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"8021  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"8045  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,109,6567,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,7106,TCP,109,61214  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,6567,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,7106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,7106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000076,103,61214,TCP,103,"6567  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"6567  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00021,109,7106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,1084,TCP,109,61214  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,1084,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,7106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1084,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000355,109,5000,TCP,109,61214  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3322,TCP,109,61214  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,5000,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,3322,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,4004,TCP,109,61214  >  4004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,4,TCP,109,61214  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,61214,TCP,103,"7106  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,61214,TCP,103,"7106  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1084  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,109,8089,TCP,109,61214  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,8089,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000074,109,8089,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,4004,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  4004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,4,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,103,61214,TCP,103,"7106  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1084  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"5000  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"3322  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"4004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,61214,TCP,103,"4  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"5000  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,61214,TCP,103,"3322  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"4004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"4  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,109,8089,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00016,109,8089,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000336,109,1132,TCP,109,61214  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,6788,TCP,109,61214  >  6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,6788,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,50006,TCP,109,61214  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1132,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,6788,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,109,50006,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,631,TCP,109,61214  >  631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000158,109,50006,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,103,61214,TCP,103,"8089  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000232,103,61214,TCP,103,"1132  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000231,103,61214,TCP,103,"6788  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000153,109,631,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000077,103,61214,TCP,103,"1132  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,61214,TCP,103,"6788  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000236,103,61214,TCP,103,"50006  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,61214,TCP,103,"50006  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
